Timestamp,Institution,Location,Subject Area,Review Date,URL,Rank,Appointment,Last Update,Notes,Number Applied,Mod Flag,Notes Backup,Number Applied
8/26/2022 8:03,University of Bonn,Germany,Ecological Modeling,9/11/2022,https://www.uni-bonn.de/de/universitaet/medien-universitaet/medien-organisation-und-einrichtungen/medien-dezernat-3/w2-oekologische-modellierung_deutsch_rev-2-bmb.pdf,W2 Prof,Tenure Track,8/30/2022 3:02,"I applied for this same position when it was advertised as W1 - made it to the interview with 4 other candidates (it's Germany so the lecture and research talk are public). Half way through and just before the third candidate was meant to present their lecture, they just cancelled the entire interview process. They never told us why and just gave us generic responces when pressed. Communication was attrotious from the beginning - we only got our time slot days before, emails went frequently unanswered for lengthy periods etc...we also had a mix of candidates from North America and Germany - they put all the North American candidates in the morning (German time) so no regard for time zones or anything. Bonn is supposedly meant to be a 'good' university, but this whole experience - the complete lack of respect in the way the department treated us early career researchers left a really bad taste in my mouth. Just wanted to warn other potential applicants that this is how the department is.(2) As someone currently employed by a different German university, I have experienced the samed issues as described above and worse. I do not reccomend the German university system x5",,FALSE,"I applied for this same position when it was advertised as W1 - made it to the interview with 4 other candidates (it's Germany so the lecture and research talk are public). Half way through and just before the third candidate was meant to present their lecture, they just cancelled the entire interview process. They never told us why and just gave us generic responces when pressed. Communication was attrotious from the beginning - we only got our time slot days before, emails went frequently unanswered for lengthy periods etc...we also had a mix of candidates from North America and Germany - they put all the North American candidates in the morning (German time) so no regard for time zones or anything. Bonn is supposedly meant to be a 'good' university, but this whole experience - the complete lack of respect in the way the department treated us early career researchers left a really bad taste in my mouth. Just wanted to warn other potential applicants that this is how the department is.(2) As someone currently employed by a different German university, I have experienced the samed issues as described above and worse. I do not reccomend the German university system x5",
8/26/2022 5:20,Dartmouth College,New Hampshire,Interdisciplinary Ecosystem Science,10/15/2022,https://apply.interfolio.com/111476,Asst Prof,Tenure Track,12/20/2022 8:15,"""Qualified candidates should have a strong foundation in biophysical ecosystem science while also addressing challenges in environmental justice, human health and well-being, and/or environmental disparities in marginalized communities."" 1) Any news? 2) Email saying made it to next stage and requesting letters 10/25 x7 3) Email requesting letters a day later (10/26) 4) 8 out of 9 got letter requests! Wow! 4) yea i wonder what this means... 5) Make that 9 out of 9! 6) on interfolio it says ""Letters will be requested from semi-finalists; applicants will be notified when to submit letters"" so I wonder if this means we will all be getting first round interviews? if so may be there is ai small pool + high usage of this job board? just wildly speculating ;) 7) I can only add comments/+1 job apps like half the time I log in (error, website too busy, etc). So I +1 for letters but not for applied. Faulty data point here lol 8) 10 for 10 you mean.  Sounds like they requested from everyone?  That or we are just the 10 greatest every! :) 9) 11 Greatest now! 10) FYI, I reported a letter request above, but not that I'd applied... for anyone running a model. 10) I hate to admit it, but it looks certain that they requested letters from everyone. I don't think this indicates much in terms of screening. Seems like we'll have to wait and see who makes it to the firt interview round. 11) @10 - yea, maybe. But also, I think there's an obvious bias in who is reporting on their applications on this website. 12) I also was asked for a letter and hadn't previously reported myself here as an applicant. It is starting to seem like they asked for letters from everyone. 13) @12 if so, I would have preferred they didn't say ""congratulations, you made it to the next round."" and interfolio saying letters requested from ""semi-finalists"" ... unless the pool is just that small ?? 14) I just added myself, I had not seen this position posted here. Letters were requested too, so I think we're at 13/13 for letters? 15) @11 what do you think the bias is? neurotic & competitive (me x3) ? 16) I think the bias is that people with something to report, report! But I agree, it looks like they asked for letters from everyone. Despite the ""congratulations!"" email... 17) I can't speak for everyone, but I report when I don't get something on this job board, I know this is true of my job seeking colleagues as well. Requesting this many letters, particularly spread across several days, seems to be an indication that they invited all of us. Perhaps a mistake made early on that now has to be rectified? Anyone feel like reaching out to ask? 18) At this point, seems like we can all just wait. Learning whether they asked letters from everyone or not won't necessarily be helpful for anything (an update, a friend participated in a previous search there where they were very transparent and communicative about these, and he said they asked for letters from 20 people, and 10 of those went on to online interviews) 19) i also always report either way; but I kind of disagree with @18 -- i think it matters whether the ""congratulations"" meant anything at all 20) 18 here. My bad, I didn't mean to be dismissive. I meant from a practical sense it doesn't change things, letter writers have all submitted their letters already. 21) all good. that makes sense. 22) any news. they said review will begin on 11/8. 23) Nothing here 11/17 x8 24) More like ""Nothing here, but I still check this every day, multiple times a day just in case"" x2 25) invited for a 30 minute zoom interview 11/28 x4 26) the email about zoom interviews said 13 people are getting zoom interviews -- if we were 13/13 for letter requests, we could be 13/13 for zoom interviews too haha! x2 27) Did not get an email about a zoom interview :(... so there's one data point. x6 28) so are we thinking if we didn't hear yesterday that's it? if so, what a coincidence about the 13 invitations... wonky ride. 29) no notice here yet either, but one of my references had issues with the system and had to contact HR.  I'm not sure they got the letter into my file, its not there. Oh well! 29) official rejection email 12/12 (x2)",14,FALSE,"""Qualified candidates should have a strong foundation in biophysical ecosystem science while also addressing challenges in environmental justice, human health and well-being, and/or environmental disparities in marginalized communities."" 1) Any news? 2) Email saying made it to next stage and requesting letters 10/25 x7 3) Email requesting letters a day later (10/26) 4) 8 out of 9 got letter requests! Wow! 4) yea i wonder what this means... 5) Make that 9 out of 9! 6) on interfolio it says ""Letters will be requested from semi-finalists; applicants will be notified when to submit letters"" so I wonder if this means we will all be getting first round interviews? if so may be there is ai small pool + high usage of this job board? just wildly speculating ;) 7) I can only add comments/+1 job apps like half the time I log in (error, website too busy, etc). So I +1 for letters but not for applied. Faulty data point here lol 8) 10 for 10 you mean.  Sounds like they requested from everyone?  That or we are just the 10 greatest every! :) 9) 11 Greatest now! 10) FYI, I reported a letter request above, but not that I'd applied... for anyone running a model. 10) I hate to admit it, but it looks certain that they requested letters from everyone. I don't think this indicates much in terms of screening. Seems like we'll have to wait and see who makes it to the firt interview round. 11) @10 - yea, maybe. But also, I think there's an obvious bias in who is reporting on their applications on this website. 12) I also was asked for a letter and hadn't previously reported myself here as an applicant. It is starting to seem like they asked for letters from everyone. 13) @12 if so, I would have preferred they didn't say ""congratulations, you made it to the next round."" and interfolio saying letters requested from ""semi-finalists"" ... unless the pool is just that small ?? 14) I just added myself, I had not seen this position posted here. Letters were requested too, so I think we're at 13/13 for letters? 15) @11 what do you think the bias is? neurotic & competitive (me x3) ? 16) I think the bias is that people with something to report, report! But I agree, it looks like they asked for letters from everyone. Despite the ""congratulations!"" email... 17) I can't speak for everyone, but I report when I don't get something on this job board, I know this is true of my job seeking colleagues as well. Requesting this many letters, particularly spread across several days, seems to be an indication that they invited all of us. Perhaps a mistake made early on that now has to be rectified? Anyone feel like reaching out to ask? 18) At this point, seems like we can all just wait. Learning whether they asked letters from everyone or not won't necessarily be helpful for anything (an update, a friend participated in a previous search there where they were very transparent and communicative about these, and he said they asked for letters from 20 people, and 10 of those went on to online interviews) 19) i also always report either way; but I kind of disagree with @18 -- i think it matters whether the ""congratulations"" meant anything at all 20) 18 here. My bad, I didn't mean to be dismissive. I meant from a practical sense it doesn't change things, letter writers have all submitted their letters already. 21) all good. that makes sense. 22) any news. they said review will begin on 11/8. 23) Nothing here 11/17 x8 24) More like ""Nothing here, but I still check this every day, multiple times a day just in case"" x2 25) invited for a 30 minute zoom interview 11/28 x4 26) the email about zoom interviews said 13 people are getting zoom interviews -- if we were 13/13 for letter requests, we could be 13/13 for zoom interviews too haha! x2 27) Did not get an email about a zoom interview :(... so there's one data point. x6 28) so are we thinking if we didn't hear yesterday that's it? if so, what a coincidence about the 13 invitations... wonky ride. 29) no notice here yet either, but one of my references had issues with the system and had to contact HR.  I'm not sure they got the letter into my file, its not there. Oh well! 29) official rejection email 12/12 (x2)",14
8/25/2022 20:07,University of Cologne,Germany,Plant Ecology & Genetics / Genomics,9/30/2022,https://berufungen.uni-koeln.de/tender/showPdfData/303,W2 Prof,Tenure Track,8/29/2022 13:54,"According to this https://twitter.com/MeauxJuliette/status/1562856246654681092, it comes with tenure, 1 fully funded Postdoc, 1 tech and yearly consumables. ""Your research will unfold at the cross-road between genetics or genomics with plant ecology, ecosystem dynamics, landscape variation, plant communities and/or conservation biology. Your research will advance our understanding of the molecular mechanisms that contribute to ecological specialization in plants."" 2) W2 positions are not entry level, you need to have an habilitation, or equivalent experience as an assistant/associate professor. 3) Just left this Uni - have to say working there was the worst experience of my life. The department is very unfriendly and unwelcoming. Funding is worse than they would have you believe. The Centre of Excellence is good, but Dusseldorf gives and gets more from the Centre (which doesn't bode well for Cologne remaining as a collaborating university in the future). Overall, I think this position has some potential as there are several seasoned faculty leaving in the next 5 years, but you should be a person who can push for change. ",1,FALSE,"According to this https://twitter.com/MeauxJuliette/status/1562856246654681092, it comes with tenure, 1 fully funded Postdoc, 1 tech and yearly consumables. ""Your research will unfold at the cross-road between genetics or genomics with plant ecology, ecosystem dynamics, landscape variation, plant communities and/or conservation biology. Your research will advance our understanding of the molecular mechanisms that contribute to ecological specialization in plants."" 2) W2 positions are not entry level, you need to have an habilitation, or equivalent experience as an assistant/associate professor. 3) Just left this Uni - have to say working there was the worst experience of my life. The department is very unfriendly and unwelcoming. Funding is worse than they would have you believe. The Centre of Excellence is good, but Dusseldorf gives and gets more from the Centre (which doesn't bode well for Cologne remaining as a collaborating university in the future). Overall, I think this position has some potential as there are several seasoned faculty leaving in the next 5 years, but you should be a person who can push for change. ",1
8/25/2022 15:06,NOAA NCCOS,California,Marine Geospatial Science,9/25/2022,https://jobs-css.icims.com/jobs/2317/marine-gis-analyst/job,Staff Scientist,Permanent Non-Academic,8/25/2022 15:50,"This is not a permanent federal job; it is with a contractor and not subject to the same benefits, promotional potential, etc, so be aware of what you may be getting into",,FALSE,"This is not a permanent federal job; it is with a contractor and not subject to the same benefits, promotional potential, etc, so be aware of what you may be getting into",
8/25/2022 15:04,NOAA/CSS,California,Marine Spatial Ecology,9/15/2022,https://jobs-css.icims.com/jobs/2304/senior-marine-scientist/job?mobile=false&width=850&height=500&bga=true&needsRedirect=false&jan1offset=-480&jun1offset=-420,Staff Scientist,Permanent Non-Academic,8/25/2022 15:50,See above comment,,FALSE,See above comment,
8/25/2022 15:02,University of Illinois at Urbana Champaign,Illinois,Infectious Diseases,10/30/2022,https://illinois.csod.com/ux/ats/careersite/1/home/requisition/713?c=illinois,Asst / Assoc Prof,Tenure Track,8/25/2022 15:03,"""We seek candidates addressing the basic biology, pathogenesis, population dynamics, and/or evolution of viral or bacterial infectious agents, especially those with epidemic or pandemic potential.""",,FALSE,"""We seek candidates addressing the basic biology, pathogenesis, population dynamics, and/or evolution of viral or bacterial infectious agents, especially those with epidemic or pandemic potential.""",
8/25/2022 8:11,Arkansas State University,Arkansas,Cell Biology,10/29/2022,https://phe.tbe.taleo.net/phe02/ats/careers/v2/viewRequisition?org=ARKASTAT2&cws=40&rid=30002,Asst / Assoc Prof,Tenure Track,8/25/2022 8:11,"Those working in the areas of neurobiology, cell signaling, or cell physiology are especially encouraged to apply.",,FALSE,"Those working in the areas of neurobiology, cell signaling, or cell physiology are especially encouraged to apply.",
8/25/2022 4:09,"University of California, Berkeley",California,Global Change Biology,11/1/2022,https://aprecruit.berkeley.edu/JPF03582,Asst Prof,Tenure Track,3/22/2023 13:12,"1) 3X ~300 word significance statements for publications! 2) No page limits listed on any application materials. Anybody happen to ask the SC?, 3) The four additional bespoke documents make me not want to apply for this job. x3 4) Anybody have a sense about what they are looking for in the Brief Description of Research Accomplishments document? 5) Urgh, I'm just attaching my research statement twice, it contains my accomplishments and goals, read them separately if you like, but there's no narrative if I separate these two. 6) Are reference letters requested with application submission? Not for mine. 7) I thought Research accomplishments would be the usual 2 pages past research, while the other doc contains the 2-3 page future research. 8) Sent an email, but never got a response. x2 9) My guess is that they're going to get a variety of things... good luck SC digging through that mess! x2x 10) This application was a lot of work x4 11) I feel like maybe I shouldn't have waited to the last day to start this... x6 12) Having to write significance descrptions for three publications is such a pain- and they are requesting 300 words each? Wow. Yep agreed with comment 1. THis is perhaps the most absurd application yet. they ask for 5 different statements about your research. Hey, SC, maybe ask for a single 3 page research statement like every other university where applicants can put all of this in context, without the redundancy and time wasting. wow... 13) Welp, the app requirements didn't seem to knock down the app numbers. 14) Each year there are jobs that require ridculous materials and each year folks claim they won't apply, but then those get hundreds of applications anyway. We all want a job afterall, especially one that seems as great as this one. So we just suck it up and apply anyway. 15) The funny things about the bespoke apps is that time working on them is time away from doing actual science. So, these apps ultimately make faculty get less out of their postdocs. 16) has anyone had their references contacted yet? 17) I have not, but I also personally don't have high hopes for this position haha x7 18) Given that search committees likely must have a grad student rep, can they even meet until the strike is over? 19) I was a grad student rep for this department several years ago, and I doubt they are slowing things down due to the strike. 20) LORs requested, sent to letter writters x8  21) Ask to you or the letter writters? 22) To letter writers. (23) Congrats! 24) Which date were LORs requested? (25) @24 11/23 (26) anyone heard anything since letters were requested? 27.) I haven't heard a thing, just that letters were due from the letter writers by Dec. 7 x5. (28) any word since LORs requested? I haven't heard a thing (x6) (29) Invitations for in-person interviews have been sent out (x3) (30) 2/15 Is it true that no people being interviewed are current postdocs? All are current profs? 31) yes, all are current profs (30 again) This makes me very sad x2 32) Any offers? x2 33) Any overlap in the finalists with the UNC global change biology search? 34) doubtful ",36,FALSE,"1) 3X ~300 word significance statements for publications! 2) No page limits listed on any application materials. Anybody happen to ask the SC?, 3) The four additional bespoke documents make me not want to apply for this job. x3 4) Anybody have a sense about what they are looking for in the Brief Description of Research Accomplishments document? 5) Urgh, I'm just attaching my research statement twice, it contains my accomplishments and goals, read them separately if you like, but there's no narrative if I separate these two. 6) Are reference letters requested with application submission? Not for mine. 7) I thought Research accomplishments would be the usual 2 pages past research, while the other doc contains the 2-3 page future research. 8) Sent an email, but never got a response. x2 9) My guess is that they're going to get a variety of things... good luck SC digging through that mess! x2x 10) This application was a lot of work x4 11) I feel like maybe I shouldn't have waited to the last day to start this... x6 12) Having to write significance descrptions for three publications is such a pain- and they are requesting 300 words each? Wow. Yep agreed with comment 1. THis is perhaps the most absurd application yet. they ask for 5 different statements about your research. Hey, SC, maybe ask for a single 3 page research statement like every other university where applicants can put all of this in context, without the redundancy and time wasting. wow... 13) Welp, the app requirements didn't seem to knock down the app numbers. 14) Each year there are jobs that require ridculous materials and each year folks claim they won't apply, but then those get hundreds of applications anyway. We all want a job afterall, especially one that seems as great as this one. So we just suck it up and apply anyway. 15) The funny things about the bespoke apps is that time working on them is time away from doing actual science. So, these apps ultimately make faculty get less out of their postdocs. 16) has anyone had their references contacted yet? 17) I have not, but I also personally don't have high hopes for this position haha x7 18) Given that search committees likely must have a grad student rep, can they even meet until the strike is over? 19) I was a grad student rep for this department several years ago, and I doubt they are slowing things down due to the strike. 20) LORs requested, sent to letter writters x8  21) Ask to you or the letter writters? 22) To letter writers. (23) Congrats! 24) Which date were LORs requested? (25) @24 11/23 (26) anyone heard anything since letters were requested? 27.) I haven't heard a thing, just that letters were due from the letter writers by Dec. 7 x5. (28) any word since LORs requested? I haven't heard a thing (x6) (29) Invitations for in-person interviews have been sent out (x3) (30) 2/15 Is it true that no people being interviewed are current postdocs? All are current profs? 31) yes, all are current profs (30 again) This makes me very sad x2 32) Any offers? x2 33) Any overlap in the finalists with the UNC global change biology search? 34) doubtful ",36
8/25/2022 3:02,University of Bath,United Kingdom,Evolution & Genetics,8/30/2022,https://www.bath.ac.uk/jobs/Vacancy.aspx?ref=CC9729,Instructor,Fixed Term,,,,FALSE,,
8/25/2022 3:01,University of Bath,United Kingdom,Bioinformatics / Evolution,9/1/2022,https://www.bath.ac.uk/jobs/Vacancy.aspx?ref=CC9705,Assoc Prof,Tenure Track,,,,FALSE,,
8/25/2022 2:59,University of Bath,United Kingdom,Evolutionary Ecology / Conservation,9/1/2022,https://www.bath.ac.uk/jobs/Vacancy.aspx?ref=CC9532,Asst Prof,Tenure Track,11/20/2022 23:56,"Focus on big data solutions to conservation, which isn't quite obvious from the subject area listed. 2) Rejection letter received Sep 28 3) Second round of interview invites sent 27/10 4) search successfully completed 19/11/22",3,FALSE,"Focus on big data solutions to conservation, which isn't quite obvious from the subject area listed. 2) Rejection letter received Sep 28 3) Second round of interview invites sent 27/10 4) search successfully completed 19/11/22",3
8/24/2022 19:50,The Ohio State University,Ohio,Terrestrial Ecosystems Ecology,10/1/2022,https://academicjobsonline.org/ajo/jobs/22362,Asst Prof,Tenure Track,2/18/2023 13:55,"Remember you have to pay THE Ohio State University $5 every time you use ""the"" in THE cover letter! 2) any idea what is the teaching load for this position? 3) ultimately it is 2 courses per year (typically for a total of 6 credits), but all incoming tt faculty get some teaching release for the first year or so (so it might be closer to 1 course per year for the first 2 years and then ramping up to 2 courses in year 3) 4) my refs came in quite a few days later than the deadline. hope it does not matter for being reviewed. 5) @4 it will not matter. 6) any update - it has been almost 1 month since the review date (10/28)? 7) nothing here x4, 8) any updates(11/15)? 9) I've still heard nothing (11/22) x4 10) invitation for in-person interview sent 12/5 11) any news? 12) not sure when that last message was posted, but I haven't heard anything as of 2/16 13) my understanding is an offer has been made and tentatively accepted",7,FALSE,"Remember you have to pay THE Ohio State University $5 every time you use ""the"" in THE cover letter! 2) any idea what is the teaching load for this position? 3) ultimately it is 2 courses per year (typically for a total of 6 credits), but all incoming tt faculty get some teaching release for the first year or so (so it might be closer to 1 course per year for the first 2 years and then ramping up to 2 courses in year 3) 4) my refs came in quite a few days later than the deadline. hope it does not matter for being reviewed. 5) @4 it will not matter. 6) any update - it has been almost 1 month since the review date (10/28)? 7) nothing here x4, 8) any updates(11/15)? 9) I've still heard nothing (11/22) x4 10) invitation for in-person interview sent 12/5 11) any news? 12) not sure when that last message was posted, but I haven't heard anything as of 2/16 13) my understanding is an offer has been made and tentatively accepted",7
8/24/2022 19:50,The Ohio State University,Ohio,Freshwater Biology,10/1/2022,https://academicjobsonline.org/ajo/jobs/22364,Asst Prof,Tenure Track,3/7/2023 10:39,"Really too bad TOS is wasting people's time and efforts by requiring letters up-front. No excuse for this today. X4 2) Also unfortunate that the search is focused on animals. I fit the research description, but my organisms aren't animals... 3) I expect they are looking for someone who will make use of OSUM's collections of freshwater mollusks and crayfish (the world's largest).  The curator of the mollusk collection passed a couple years ago and it would a shame it isn't used more in research. 4) Any action? 5) SC member: we're reviewing apps. Search is lagging behind the aq pop ecol one (on purpose) and everything is sloooow bc uni is doing so much hiring that decisions on invite lists etc have been extra slow, likely to make interview request in early Dec 6) any news? No x3, 7) When does early Dec become mid-Dec? lol. 8) On campus interview request 12/13 9) Out of curiosity, when are they scheduling interviews for? January or February? 10) I'm holding out hope here. I've been getting some website hits from Columbus the last few days. 11) Whelp. Maybe not. 12) On campus interview request 1/8. Timing of everything seems so strange?, 13) Totally bizarre. 14) Maybe some people declined the interview so they went down the list? 15) Any more news on this? 2/21 16) No as of 2/28 (at least for me) 17) My guess is that they found a candidate not freq here 18) @16 did you also interview and then not hear back? 19) No, as of 3/7 20) well I guess they picked the third then? Would be nice if they told us. Hope you had better luck elsewhere. 21) you too!",3,FALSE,"Really too bad TOS is wasting people's time and efforts by requiring letters up-front. No excuse for this today. X4 2) Also unfortunate that the search is focused on animals. I fit the research description, but my organisms aren't animals... 3) I expect they are looking for someone who will make use of OSUM's collections of freshwater mollusks and crayfish (the world's largest).  The curator of the mollusk collection passed a couple years ago and it would a shame it isn't used more in research. 4) Any action? 5) SC member: we're reviewing apps. Search is lagging behind the aq pop ecol one (on purpose) and everything is sloooow bc uni is doing so much hiring that decisions on invite lists etc have been extra slow, likely to make interview request in early Dec 6) any news? No x3, 7) When does early Dec become mid-Dec? lol. 8) On campus interview request 12/13 9) Out of curiosity, when are they scheduling interviews for? January or February? 10) I'm holding out hope here. I've been getting some website hits from Columbus the last few days. 11) Whelp. Maybe not. 12) On campus interview request 1/8. Timing of everything seems so strange?, 13) Totally bizarre. 14) Maybe some people declined the interview so they went down the list? 15) Any more news on this? 2/21 16) No as of 2/28 (at least for me) 17) My guess is that they found a candidate not freq here 18) @16 did you also interview and then not hear back? 19) No, as of 3/7 20) well I guess they picked the third then? Would be nice if they told us. Hope you had better luck elsewhere. 21) you too!",3
8/24/2022 19:49,The Ohio State University,Ohio,Aquatic Population / Community Ecology,10/1/2022,https://academicjobsonline.org/ajo/jobs/22363,Asst Prof,Tenure Track,3/7/2023 17:44,"1) Really asking out of curiousity here, what are the motivations for having two distinct calls that are so similar in scope? Obviously they're trying to fill a particular role (which is completely fair), but why have two seperate calls? Are there two different committees reviewing? 2) Yes, entirely different committees. The Biologist position scope is broader and specifically not limited to ecological research. The two calls reflect needs and opportunities in aquatic systems in the dept/uni. 3) This reads like they want a fish person that does food webs. 4) Any news? 5) I haven't heard anything yet 6) Seems like the Ohio State searches are moving pretty slow 7) This wait is so frustrating! 8) Anything? 9) Campus invites went out earlier this week 10) oh skipped zoom interviews?? 11) Yes, there will be no zoom interviews for any of these positions, all straight to campus. Also why it's taking a little longer to get the invites out. 12) Yes. If people are curious, most of the invites (3 out of 4) were for people that are either Asst Profs. at a uni, or AUL at a coop unit. In my mind, skipping Zoom interviews favors people that are already established over potential young researchers 13) Yay! More Lateral Moves! 14) Hiring established faculty for assistant professor jobs really blows x4 15) rejection email 12/5 x4  16) Same, and as I'm quite experienced in population dynamics and Great Lakes research, I'm thinking this was quite a fish-focused search [wouldn't hurt to say that in ad, SC!] 17) offer made and accepted 18) Who'd they hire? x2",4,FALSE,"1) Really asking out of curiousity here, what are the motivations for having two distinct calls that are so similar in scope? Obviously they're trying to fill a particular role (which is completely fair), but why have two seperate calls? Are there two different committees reviewing? 2) Yes, entirely different committees. The Biologist position scope is broader and specifically not limited to ecological research. The two calls reflect needs and opportunities in aquatic systems in the dept/uni. 3) This reads like they want a fish person that does food webs. 4) Any news? 5) I haven't heard anything yet 6) Seems like the Ohio State searches are moving pretty slow 7) This wait is so frustrating! 8) Anything? 9) Campus invites went out earlier this week 10) oh skipped zoom interviews?? 11) Yes, there will be no zoom interviews for any of these positions, all straight to campus. Also why it's taking a little longer to get the invites out. 12) Yes. If people are curious, most of the invites (3 out of 4) were for people that are either Asst Profs. at a uni, or AUL at a coop unit. In my mind, skipping Zoom interviews favors people that are already established over potential young researchers 13) Yay! More Lateral Moves! 14) Hiring established faculty for assistant professor jobs really blows x4 15) rejection email 12/5 x4  16) Same, and as I'm quite experienced in population dynamics and Great Lakes research, I'm thinking this was quite a fish-focused search [wouldn't hurt to say that in ad, SC!] 17) offer made and accepted 18) Who'd they hire? x2",4
