Timestamp,Institution,Location,Subject Area,Review Date,URL,Rank,Appointment,Last Update,Notes,Number Applied,Mod Flag,Notes Backup,Number Applied
7/22/2022 7:59,West Chester University,Pennsylvania,Vertebrate Behavioral Biologist,9/1/2022,https://www.schooljobs.com/careers/wcupa/jobs/3637410/23-02-tenure-track-assistant-professor-of-biology-vertebrate-behavioral-biologi?keywords=23-02&pagetype=jobOpportunitiesJobs,Asst Prof,Tenure Track,10/4/2022 18:38,"List of three references with contact information (These referees will automatically be sent an email with instructions for uploading their letter of recommendation directly to the applicant tracking system.) 2) Anyone hear any updates? 3) No, but the job ad says ""by September"", so I'm not convinced they've met yet x2 4) phone interview request received 4 Oct x2",9,FALSE,"List of three references with contact information (These referees will automatically be sent an email with instructions for uploading their letter of recommendation directly to the applicant tracking system.) 2) Anyone hear any updates? 3) No, but the job ad says ""by September"", so I'm not convinced they've met yet x2 4) phone interview request received 4 Oct x2",9
7/22/2022 7:30,USGS,Colorado,Environmental Change,8/4/2022,https://www.usajobs.gov/job/666658100,Research Ecologist GS-12,Permanent Non-Academic,8/23/2022 6:26,"Permanent federal research position with promotional potential up to GS-15. This is only open to people who have graduated within the past 2 years and the position closes 8/4 or at the end of the day the 50th application is received. 1) from the ad, ""research relevant to climate and land cover change, urban ecosystems and sustainability, ecosystem services, and landscape ecology"" and ""expert in the fields of urban plant ecology, urban heat islands, human-environment interactions, land cover change, and ecosystem services"". 2) Would love if folks who applied were willing to share any application status changes (I will too!) Good luck! 3) Anyone know if this post is still open? It's past the deadline but it looks like 50 apps haven't been received yet?",4,FALSE,"Permanent federal research position with promotional potential up to GS-15. This is only open to people who have graduated within the past 2 years and the position closes 8/4 or at the end of the day the 50th application is received. 1) from the ad, ""research relevant to climate and land cover change, urban ecosystems and sustainability, ecosystem services, and landscape ecology"" and ""expert in the fields of urban plant ecology, urban heat islands, human-environment interactions, land cover change, and ecosystem services"". 2) Would love if folks who applied were willing to share any application status changes (I will too!) Good luck! 3) Anyone know if this post is still open? It's past the deadline but it looks like 50 apps haven't been received yet?",4
7/21/2022 8:03,Texas A&M University,Texas,"Dept Head, Ecology & Conservation Biology",8/22/2022,https://apply.interfolio.com/91184,Full Prof,Tenure Track,,,,FALSE,,
7/20/2022 19:23,William Jewell College,Missouri,Biology (animals),,https://www.jewell.edu/employment?gnk=job&gni=8a78859f81b199aa0182032894c33fb9&lang=en,Instructor,Fixed Term,,,,FALSE,,
7/18/2022 17:48,University of British Columbia,Canada,Arctic Science,10/6/2022,https://geog.ubc.ca/job-opportunities/faculty-position-000125084/,Asst Prof,Tenure Track,,,,FALSE,,
7/17/2022 17:02,"Cal State, Long Beach",California,Marine Biology,9/19/2022,https://jobs.chronicle.com/job/37284159/assistant-professor-of-biological-sciences-marine-biologist-/,Asst Prof,Tenure Track,9/10/2022 18:09,"Preference for biological oceanography. 2) FWIW, CSU campuses don't cover grad students' health insurance. 3) More accurate to say that 'some' CSU campuses don't cover student health insurance. Some programs at CSU campuses do. 4) Any idea on teaching load? 5) Grad teaching assistantship pay $680-710/mo per 3 unit course, no mention of hours, but if they work 20/hr a week, that is less than $9/hr! 6) Search committee member here. Just want to clarify the TA salary comment above (#5) with info obtained from department chair today. A TA teaching 5 hr/week [a single 3 hr lab per week plus 2 hr for prep/grading] works 75 hr in a 15-wk semester and is paid $2727, equivalent of ~$36 per hour pre-tax. TA teaching 20 hr/week [four 3 hr labs per week plus prep/grading time] works 300 hr in a 15-wk semester and is paid $10908, same hourly rate. 6.) Teaching load is a 4-4, but they give you ample opportunities to bring that down through service, having an active research lab, and teaching buyouts. 7) Search committee member here. Although biological oceanography is preferred, it is not required. We will review all applications for marine biology.",10,FALSE,"Preference for biological oceanography. 2) FWIW, CSU campuses don't cover grad students' health insurance. 3) More accurate to say that 'some' CSU campuses don't cover student health insurance. Some programs at CSU campuses do. 4) Any idea on teaching load? 5) Grad teaching assistantship pay $680-710/mo per 3 unit course, no mention of hours, but if they work 20/hr a week, that is less than $9/hr! 6) Search committee member here. Just want to clarify the TA salary comment above (#5) with info obtained from department chair today. A TA teaching 5 hr/week [a single 3 hr lab per week plus 2 hr for prep/grading] works 75 hr in a 15-wk semester and is paid $2727, equivalent of ~$36 per hour pre-tax. TA teaching 20 hr/week [four 3 hr labs per week plus prep/grading time] works 300 hr in a 15-wk semester and is paid $10908, same hourly rate. 6.) Teaching load is a 4-4, but they give you ample opportunities to bring that down through service, having an active research lab, and teaching buyouts. 7) Search committee member here. Although biological oceanography is preferred, it is not required. We will review all applications for marine biology.",10
7/17/2022 16:58,Jacksonville University,Florida,Marine Vertebrate Biology,10/3/2022,https://www.ju.edu/humanresources/faculty/assistant-professor-biology-marine-science-marine-vertebrate-biology-july2022.php,Asst Prof,Tenure Track,9/12/2022 8:52,"letters upfront, preference for marine mammal specialists 1) ad changed, no longer requiring letters upfront and screening begins Oct 3rd, 2022 2) search committee member: while marine mammal specialization is preferred, we will consider everyone with marine vert background and yes to #1 comment, letters are not required upfront..",2,FALSE,"letters upfront, preference for marine mammal specialists 1) ad changed, no longer requiring letters upfront and screening begins Oct 3rd, 2022 2) search committee member: while marine mammal specialization is preferred, we will consider everyone with marine vert background and yes to #1 comment, letters are not required upfront..",1
7/17/2022 16:20,Cornell University,New York,Field Program Manager,8/1/2022,https://cornell.wd1.myworkdayjobs.com/CornellCareerPage/job/Ithaca-Main-Campus/Field-Program-Manager---Plowright-Lab_WDR-00032277-1?shared_id=bcdf817e-dc89-44be-b3d1-5d2551484897,Scientist Program Manager,Permanent Non-Academic,8/2/2022 12:20,"Field Program Manager (permanent staff scientist) to help manage a growing international field program on bat-virus dynamics and spillover at Cornell University and Bat One Health Research Consortium. Bangladesh, Ghana, and Australia. 2) Search committee member here. Happy to answer questions. 1) This link doesn't work, is there an email we can send inquiries to? 3) odd, link works on my side. did you try another browser? 2) questions can be directed to Jessica Divel jh144@cornell.edu HR officer or directly to Prof. Raina Plowright. if it is a general question that might help others here, feel free to ask.",,FALSE,"Field Program Manager (permanent staff scientist) to help manage a growing international field program on bat-virus dynamics and spillover at Cornell University and Bat One Health Research Consortium. Bangladesh, Ghana, and Australia. 2) Search committee member here. Happy to answer questions. 1) This link doesn't work, is there an email we can send inquiries to? 3) odd, link works on my side. did you try another browser? 2) questions can be directed to Jessica Divel jh144@cornell.edu HR officer or directly to Prof. Raina Plowright. if it is a general question that might help others here, feel free to ask.",
7/15/2022 16:47,Johannes Gutenberg University Mainz,Germany,Evolutionary Biology,8/22/2022,https://www.dropbox.com/s/3kks8mjt1q8g2k1/03022-10-wiss-ml-EN.pdf?dl=0,Lecturer,Fixed Term,8/2/2022 12:20,"""Evolutionary biology, behavioral ecology and/or genomics of social insects"" 1) this seems to be a repost of a job that was advertised in spring. 2) Its not. This position opened up because one of the Asst Profs left for another job 3) German here. I don't think ""Asst Prof"" is a proper description of this position. As per the ad, it's a junior group within a larger group and clearly not independent; also the title and salary scale (not the W scale for professors, but the regular public service scale) indicate that this is more a staff scientist position. AP) Vielen Dank @3, I changed the rank to ""Lecturer"" (which is what they use in the ad). 4) These usually have a 6 year limit 5) There are three junior groups listed on their homepage (incl. the group leader that left?), highly recommended to contact them to check out the job conditions (e.g. level of independence, ...) and if the working environment is for you",,FALSE,"""Evolutionary biology, behavioral ecology and/or genomics of social insects"" 1) this seems to be a repost of a job that was advertised in spring. 2) Its not. This position opened up because one of the Asst Profs left for another job 3) German here. I don't think ""Asst Prof"" is a proper description of this position. As per the ad, it's a junior group within a larger group and clearly not independent; also the title and salary scale (not the W scale for professors, but the regular public service scale) indicate that this is more a staff scientist position. AP) Vielen Dank @3, I changed the rank to ""Lecturer"" (which is what they use in the ad). 4) These usually have a 6 year limit 5) There are three junior groups listed on their homepage (incl. the group leader that left?), highly recommended to contact them to check out the job conditions (e.g. level of independence, ...) and if the working environment is for you",
7/14/2022 13:56,Hope College,Michigan,Physiology / Introductory Biology,8/1/2022,https://jobs.hope.edu/postings/1476?fbclid=IwAR1UP30kddL2cjbKcXZImGuW5S-Cfj1fn97lQdTlUAxE3uT-i3dvPCL0fkU,VAP ,Fixed Term,7/14/2022 13:58,"""Teach lecture and laboratory courses in physiology, including Introduction to Human Physiology, to both majors and non-majors. The individual should be able to teach an upper level course in physiology/organismal biology and/or able to teach in the introductory biology laboratory sequence.""  1) Hello from Hope College! This is a wonderful position for someone that really wants to see a model for doing research well at a SLAC. Happy to help answer questions.",,FALSE,"""Teach lecture and laboratory courses in physiology, including Introduction to Human Physiology, to both majors and non-majors. The individual should be able to teach an upper level course in physiology/organismal biology and/or able to teach in the introductory biology laboratory sequence.""  1) Hello from Hope College! This is a wonderful position for someone that really wants to see a model for doing research well at a SLAC. Happy to help answer questions.",
7/13/2022 19:03,Davidson College,North Carolina,Vertebrate Organismal Biology,9/15/2022,https://employment.davidson.edu/en-us/job/494188/assistant-professor-in-biology,Asst Prof,Tenure Track,9/27/2022 5:28,"""We will initially screen applicants for their potential to advance institutional goals in diversity, equity, justice, and inclusion"" 2) in the full job description for the CV it says ""Summarize your education and professional accomplishments, including mentorship experience and grants submitted."" I've never seen that ""grants submitted"" wording before - does this mean they want one to include grant submissions for which the outcome is yet to be decided, or is it asking for a list of past grant submissions, including unsuccessful ones? I could see it either way, e.g. for the second option they want to know about the effort put into grants that would be hidden if only successful grants were listed..., 3) Hello from Davidson, we are interested in any efforts to obtain funding. Unsuccessful, pending, or successful; all are indicative of effort and potential! 4) Thank you for your response and the very detailed job ad! 4.) Any chance of interest in invert organismal bio? I imagine not, but never hurts to ask :) 5) What a well-written job ad! A welcome change. 6) Davidson here. Thank you. :o)  And no, sorry, verts only (this time!) 7) I feel like postions like these are impossible to get. Publish lots. Show you get grants. And oh yeah, be an amazing tranformative teacher. But kuddos to the detailed add. This one should have an insane amount of apps. 8) I am concerned about it's Presbyterian association and associated Calvinist foundation. 9) I don't know much about Davidson, but many, many colleges/universities in the US were founded as religious institutions or with the goal of teaching clergy. It's a byproduct of the strong religious culture in early US history ¯\_(ツ)_/¯. Many no longer have any affiliation, or if they do, it has little to no effect on students/classroom (especially older colleges). That said, there are still very religious colleges in the US. I'd encourage everyone considering a college with a religious founding to actually check out how religion impacts day-to-day life before judging a school for this. (x3)  10) Writing from Davidson here, re: our religious/Presbyterian association. I'd encourage anyone interested in the position to read the long job ad and note the things we do and don't emphasize in that document, which is designed to be a transparent and honest accounting of what life at Davidson would be like. It would not benefit candidates, our students, or our institution if we were hiding any reality about Davidson. 11) Former VAP here - I wouldn't be concerned about the Pres affiliation. Davidson has weakened its Pres affiliation somewhat in recent years if that matters, and it has essentially no bearing on the day-to-day of professors if they don't want it to. Religion didn't come up during my interview process or work there. It's a great place, apply! 12) The job ad asks for reference contact information to be included in the CV, but the online submission system also asks for it and says letters will automatically be requested. So are these letters due upfront and, if so, by what deadline? - Nevermind! I see in the short job ad that references will only be contacted if necessary, even though the system asks for the information. 13) This is slightly off topic for applications, but I chose not to apply because Davidson does not offer a very good package for dependents to attend the school. That is unusual for elite SLACs (which usually offer 90% tuition for dependents). I would not work for a school that I could not afford to send my own children to. 14) In case anyone is curious re: 13), Davidson offers 50% off tuition for 2 dependent children to attend any college in the country.",9,FALSE,"""We will initially screen applicants for their potential to advance institutional goals in diversity, equity, justice, and inclusion"" 2) in the full job description for the CV it says ""Summarize your education and professional accomplishments, including mentorship experience and grants submitted."" I've never seen that ""grants submitted"" wording before - does this mean they want one to include grant submissions for which the outcome is yet to be decided, or is it asking for a list of past grant submissions, including unsuccessful ones? I could see it either way, e.g. for the second option they want to know about the effort put into grants that would be hidden if only successful grants were listed..., 3) Hello from Davidson, we are interested in any efforts to obtain funding. Unsuccessful, pending, or successful; all are indicative of effort and potential! 4) Thank you for your response and the very detailed job ad! 4.) Any chance of interest in invert organismal bio? I imagine not, but never hurts to ask :) 5) What a well-written job ad! A welcome change. 6) Davidson here. Thank you. :o)  And no, sorry, verts only (this time!) 7) I feel like postions like these are impossible to get. Publish lots. Show you get grants. And oh yeah, be an amazing tranformative teacher. But kuddos to the detailed add. This one should have an insane amount of apps. 8) I am concerned about it's Presbyterian association and associated Calvinist foundation. 9) I don't know much about Davidson, but many, many colleges/universities in the US were founded as religious institutions or with the goal of teaching clergy. It's a byproduct of the strong religious culture in early US history ¯\_(ツ)_/¯. Many no longer have any affiliation, or if they do, it has little to no effect on students/classroom (especially older colleges). That said, there are still very religious colleges in the US. I'd encourage everyone considering a college with a religious founding to actually check out how religion impacts day-to-day life before judging a school for this. (x3)  10) Writing from Davidson here, re: our religious/Presbyterian association. I'd encourage anyone interested in the position to read the long job ad and note the things we do and don't emphasize in that document, which is designed to be a transparent and honest accounting of what life at Davidson would be like. It would not benefit candidates, our students, or our institution if we were hiding any reality about Davidson. 11) Former VAP here - I wouldn't be concerned about the Pres affiliation. Davidson has weakened its Pres affiliation somewhat in recent years if that matters, and it has essentially no bearing on the day-to-day of professors if they don't want it to. Religion didn't come up during my interview process or work there. It's a great place, apply! 12) The job ad asks for reference contact information to be included in the CV, but the online submission system also asks for it and says letters will automatically be requested. So are these letters due upfront and, if so, by what deadline? - Nevermind! I see in the short job ad that references will only be contacted if necessary, even though the system asks for the information. 13) This is slightly off topic for applications, but I chose not to apply because Davidson does not offer a very good package for dependents to attend the school. That is unusual for elite SLACs (which usually offer 90% tuition for dependents). I would not work for a school that I could not afford to send my own children to. 14) In case anyone is curious re: 13), Davidson offers 50% off tuition for 2 dependent children to attend any college in the country.",9
7/13/2022 17:25,University of Tennessee - Knoxville,Tennessee,Fisheries & Aquatic Resources,9/1/2022,https://apply.interfolio.com/109453,Asst Prof,Tenure Track,9/28/2022 13:49,1) contacted for Zoom interview on 9/28 x2,5,FALSE,1) contacted for Zoom interview on 9/28 x2,5
7/13/2022 9:11,University of Vienna,Austria,Environmental Contaminants,9/13/2022,https://univis.univie.ac.at/ausschreibungstellensuche/flow/bew_ausschreibung-flow?_flowExecutionKey=_cA923D1C2-DDAF-BC53-5999-5C3D5BFA37D8_k23AE44CC-24D7-8624-5BD0-DFFC13A295C6&tid=91726.28,Asst Prof,Tenure Track,,,,FALSE,,
7/13/2022 8:19,Vrije Universiteit Amsterdam,Netherlands,Life & Environmental Sciences (Molecular Microbiology),8/31/2022,https://werkenbij.vu.nl/apply/assistant-professor-career-track-in-the-life-and-environmental-sciences-depart/oansmg,Asst Prof,Tenure Track,8/4/2022 19:29,"They had a similar position last year, probably wasn't filled? 2) I know a candidate that was shortlisted but don't know if it was finally filled, surprisingly similar indeed",1,FALSE,"They had a similar position last year, probably wasn't filled? 2) I know a candidate that was shortlisted but don't know if it was finally filled, surprisingly similar indeed",1
7/11/2022 13:27,University of Minnesota,Minnesota,Ichthyology,10/15/2022,https://hr.myu.umn.edu/jobs/ext/348972,Asst Prof,Tenure Track,10/4/2022 11:03,Curator of Fishes at Bell Museum.,,FALSE,Curator of Fishes at Bell Museum.,
7/9/2022 11:08,Brock University,Canada,Developmental Biology,9/1/2022,https://www.universityaffairs.ca/search-job/?job_id=58141,Asst Prof,Tenure Track,,,,FALSE,,
7/8/2022 15:17,Michigan State University,Michigan,Human Dimensions of Wildlife Conservation,10/3/2022,https://careers.msu.edu/en-us/job/511040/assistant-professortenure-system,Asst Prof,Tenure Track,,,2,FALSE,,2
7/8/2022 13:21,Auburn University,Alabama,Tree Physiology / Ecophysiology,7/15/2022,https://www.auemployment.com/postings/29790,Asst / Assoc Prof,Tenure Track,,,,FALSE,,
7/8/2022 13:21,Auburn University,Alabama,Silviculture & Soils,7/15/2022,https://www.auemployment.com/postings/29793,Asst / Assoc Prof,Tenure Track,8/19/2022 14:37,any word on this one?,1,FALSE,any word on this one?,1
7/8/2022 13:21,Auburn University,Alabama,Forest Genomics / Biotechnology,8/15/2022,https://www.auemployment.com/postings/29794,Asst / Assoc Prof,Tenure Track,8/24/2022 12:32,1/SC) the deadline for this position has been extended to 9/1; we know the original due date was very early!,1,FALSE,1/SC) the deadline for this position has been extended to 9/1; we know the original due date was very early!,1
7/8/2022 13:21,Auburn University,Alabama,Forest Resilience to Disturbances,8/15/2022,https://www.auemployment.com/postings/29795   ,Asst / Assoc Prof,Tenure Track,8/24/2022 12:31,the link of this one and the one above should be swapped. 2) any idea how is this one going? 3/SC) we know we had early due dates and have extended the deadline to 9/1,1,FALSE,the link of this one and the one above should be swapped. 2) any idea how is this one going? 3/SC) we know we had early due dates and have extended the deadline to 9/1,1
7/7/2022 17:11,Auburn University,Alabama,Disease Ecology,8/31/2022,https://www.auemployment.com/postings/30770,Asst / Assoc Prof,Tenure Track,8/4/2022 19:28,"looks like search from earlier this year failed, 2) anybody thinking of applying again? I got interviewed in the first call... I am not sure if its worth applying again. 3) I also got first round interview, but never heard from them anymore. I also notice that there is no way to reapply or update application for this position if you previously applied it. SC) Only requires CV and cover letter for application! Previous search was failed because final candidates had already accepted positions elsewhere. Previous applicants will be considered again in the new applicant pool. Candidates can email updated CV and cover letter to the search committee if they would like to update materials.",,FALSE,"looks like search from earlier this year failed, 2) anybody thinking of applying again? I got interviewed in the first call... I am not sure if its worth applying again. 3) I also got first round interview, but never heard from them anymore. I also notice that there is no way to reapply or update application for this position if you previously applied it. SC) Only requires CV and cover letter for application! Previous search was failed because final candidates had already accepted positions elsewhere. Previous applicants will be considered again in the new applicant pool. Candidates can email updated CV and cover letter to the search committee if they would like to update materials.",
7/6/2022 23:50,Black Hills State University,South Dakota,Biology,7/18/2022,https://yourfuture.sdbor.edu/postings/29515,Instructor,Fixed Term,8/4/2022 19:28,Teach Anatomy and Physiology lectures/laboratory courses and introductory Biology lectures/laboratory courses as well as additional courses in the Biology discipline as needed,,FALSE,Teach Anatomy and Physiology lectures/laboratory courses and introductory Biology lectures/laboratory courses as well as additional courses in the Biology discipline as needed,
7/5/2022 16:27,St. Mary's College of Maryland,Maryland,Organismal Biology,10/1/2022,https://www.smcm.edu/hr/smcm-job/assistant-professor-of-biology-in-organismal-biology/,Asst Prof,Tenure Track,8/4/2022 19:27,"""this position [is] part of a two-year cluster hire initiative designed to increase the diversity of SMCM faculty."" 2) is this different from the Integrative Biology position that was advertised last year? Anybody know the outcome of that search? 3) Can anyone involved in the search clarify this statement: ""New faculty in this cluster hire cohort will be supported by research funds up to $5000 in the first two years""? Is this 5k in addition to any potential startup or is this support the startup? 4) $5000 is in addition to the department-negotiated start-up",6,FALSE,"""this position [is] part of a two-year cluster hire initiative designed to increase the diversity of SMCM faculty."" 2) is this different from the Integrative Biology position that was advertised last year? Anybody know the outcome of that search? 3) Can anyone involved in the search clarify this statement: ""New faculty in this cluster hire cohort will be supported by research funds up to $5000 in the first two years""? Is this 5k in addition to any potential startup or is this support the startup? 4) $5000 is in addition to the department-negotiated start-up",6
7/4/2022 5:26,Imperial College London,United Kingdom,Bioinformatics & Data-Intensive Biology,8/5/2022,https://www.imperial.ac.uk/jobs/description/NAT01203/lecturersenior-lecturer-bioinformatics-and-data-intensive-biology,Lecturer / Sr Lecturer,Tenure Track,9/27/2022 6:21,"If you are a quantitative Ecologist/Evolutionary Biologist, note that this Department includes the Silwood Park Campus. 2) Is this a re-post of a similar bioinformatics position that was due in Jan?  Or wholly different? (3) Re-post: people offered the position in the last round declined, so readvertised.  2) I submitted my app.  Any insight about whether this position is for independent faculty vs bioinformatics service to other labs in the department? (4) Independent position; masters level bioinformatics teaching is a key requirement (5) Any insider note about the Silwood vs Kensington campus situation? Would most of the work be done at Silwood, or frequent trips to both campuses are needed? (5) Any news?  6) Rejection on 9/27. ",4,FALSE,"If you are a quantitative Ecologist/Evolutionary Biologist, note that this Department includes the Silwood Park Campus. 2) Is this a re-post of a similar bioinformatics position that was due in Jan?  Or wholly different? (3) Re-post: people offered the position in the last round declined, so readvertised.  2) I submitted my app.  Any insight about whether this position is for independent faculty vs bioinformatics service to other labs in the department? (4) Independent position; masters level bioinformatics teaching is a key requirement (5) Any insider note about the Silwood vs Kensington campus situation? Would most of the work be done at Silwood, or frequent trips to both campuses are needed? (5) Any news?  6) Rejection on 9/27. ",4
7/2/2022 6:33,Greenland Institute of Natural Resources,Europe (Other),Arctic Ungulate Ecology,,https://natur.gl/stillinger/new-position-available-at-the-greenland-institute-of-natural-resources/?lang=en,Research Scientist,Permanent Non-Academic,7/2/2022 6:42,,,FALSE,"Nuuk's a great place to live and work, with amazing outdoor opportunities. Nuuk is the capitial of Greenland with all the amenities associated with a capital city, but keep in mind that the population of Nuuk is about 20,000 people. ",
7/1/2022 20:09,"California State Polytechnic University, Humboldt",California,"Mammalogy, Biology, Collections, Vertebrates",7/21/2022,https://careers.humboldt.edu/hm/en-us/job/515121/vertebrate-museum-collections-manager,Collections Manager,Permanent Non-Academic,7/4/2022 20:02,"1) Salary range given is pretty broad. This is due to a combination of two factors, a) that requirements for position are also broad -- from B.S. up tp PhD, and b) because salary range is determined by California State University. If you have a PhD, expect a good salary, but I would not expect the max advertised there (which is more than what an Assistant Prof makes when first hired). 2) For international applicants, keep in mind that, generally, Cal Poly Humboldt generally does not support VISA for staff (it does for faculty) -- this was explicitly laid out in the job ad. I still suggest applying, given that the campus is expanding and who knows what the new management will decide.",,FALSE,"1) Salary range given is pretty broad. This is due to a combination of two factors, a) that requirements for position are also broad -- from B.S. up tp PhD, and b) because salary range is determined by California State University. If you have a PhD, expect a good salary, but I would not expect the max advertised there (which is more than what an Assistant Prof makes when first hired). 2) For international applicants, keep in mind that, generally, Cal Poly Humboldt generally does not support VISA for staff (it does for faculty) -- this was explicitly laid out in the job ad. I still suggest applying, given that the campus is expanding and who knows what the new management will decide.",
7/1/2022 16:27,Stanford University,California,Integrative / Organismal Biology,9/30/2022,https://facultypositions.stanford.edu/en-us/job/493424/assistant-professor-in-integrativeorganismal-biology,Asst Prof,Tenure Track,10/5/2022 2:17,"The 2023 cycle has begun! 2) 3 letters upfront 3) whut? 4) Stanford Bio Dept is split into EEB and Cell/Molecular sides. This appears to be solidly cell/mol but also cites ""interactions between organisms and their environments"" - so ecology welcome for this job, or no? (x3) 5) Does anyone understand how to submit the letters of recommendation? x3 6) As someone in the department, I'd be surprised if they hired an ecologist for this job, but of course you never know for sure what a search committee will do. 7) Grad student salary = ~$49K, MIT living wage = ~$61K 8) last job cycle they hired a ecologists. Doesn't mean they won't again. But check last years hire if you want to know more. 9) Last job cycle it was advertised as an eco-evo position, this time one is advertised as a cell/molecular position. 10) Has anyone figured out if letters are really required up front? You can enter contact info, but it doesnt seem like it will send the request until the application is submited. x3 11) This department is also advertising a position for biochemistry, molecular or cell biology (https://facultypositions.stanford.edu/cw/en-us/job/493472?lApplicationSubSourceID=), so perhaps that means that the organismal job may well go to an ecologist? 12) webinar on demystifying the application process: https://biology.stanford.edu/about/faculty-openings 13) @11: No it doesn't (from dept member) 14) The webinar recording gives a good idea of what they are considering as Organismal. Highly recommend giving it a watch if you have questions about fit. 15) @2 @5 @10 I emailed the dept about submitting letters of rec, here's the response ""Once you complete your application the system will be prompted to contact your references, they will be sent a secure portal in which to upload their letter."" 16) This appears to have gone out again October 3rd with conflicting due dates. In text it says September 30th, but elsewhere says December 30th. Does anyone have insight into what's going on there?",16,FALSE,"The 2023 cycle has begun! 2) 3 letters upfront 3) whut? 4) Stanford Bio Dept is split into EEB and Cell/Molecular sides. This appears to be solidly cell/mol but also cites ""interactions between organisms and their environments"" - so ecology welcome for this job, or no? (x3) 5) Does anyone understand how to submit the letters of recommendation? x3 6) As someone in the department, I'd be surprised if they hired an ecologist for this job, but of course you never know for sure what a search committee will do. 7) Grad student salary = ~$49K, MIT living wage = ~$61K 8) last job cycle they hired a ecologists. Doesn't mean they won't again. But check last years hire if you want to know more. 9) Last job cycle it was advertised as an eco-evo position, this time one is advertised as a cell/molecular position. 10) Has anyone figured out if letters are really required up front? You can enter contact info, but it doesnt seem like it will send the request until the application is submited. x3 11) This department is also advertising a position for biochemistry, molecular or cell biology (https://facultypositions.stanford.edu/cw/en-us/job/493472?lApplicationSubSourceID=), so perhaps that means that the organismal job may well go to an ecologist? 12) webinar on demystifying the application process: https://biology.stanford.edu/about/faculty-openings 13) @11: No it doesn't (from dept member) 14) The webinar recording gives a good idea of what they are considering as Organismal. Highly recommend giving it a watch if you have questions about fit. 15) @2 @5 @10 I emailed the dept about submitting letters of rec, here's the response ""Once you complete your application the system will be prompted to contact your references, they will be sent a secure portal in which to upload their letter."" 16) This appears to have gone out again October 3rd with conflicting due dates. In text it says September 30th, but elsewhere says December 30th. Does anyone have insight into what's going on there?",16
6/23/2022 12:03,Field Museum of Natural History,Illinois,Mammaology,9/1/2022,https://careers.hireology.com/fieldmuseum/859424/description,Assistant Curator,Fixed Term,7/17/2022 23:22,"This is the equivalent of a tenure track job, with standard promotions from assistant to associate to full, each with a 7 year, renewable contract. Curator of mammals, with an emphasis on mammal systematics research. 2) There are no page limits provided for the documents - anyone have any insight, or am I just missing something on the ad? Thanks!",2,FALSE,"This is the equivalent of a tenure track job, with standard promotions from assistant to associate to full, each with a 7 year, renewable contract. Curator of mammals, with an emphasis on mammal systematics research. 2) There are no page limits provided for the documents - anyone have any insight, or am I just missing something on the ad? Thanks!",2
6/22/2022 21:46,University of Cambridge,United Kingdom,Plant Ecology,8/1/2022,https://www.nature.com/naturecareers/job/professorship-of-plant-ecology-university-of-cambridge-759386,Full Prof,Tenure Track,9/29/2022 10:56,"Does anyone know why Cambridge is doing multiple hires off-cycle? It's nice to see jobs whenever they come, but I'm curious what it's related to. 2) I feel like the UK doesn't really have a 'cycle'... jobs just pop up when they pop up and you have like 2 days to accept them if offered. 3) All of the UK jobs I've applied to have been posted in late spring/early summer. They don't follow the NA job cycle, as far as I can tell. 4) The so-called ""job cycle"" is a U.S. thing. Universities from elesewhere hire whenever they have a vacancy or get a new position, 5) Cambridge prof here-- it's an open Chair position triggered by a faculty retirement. There is nothing to read into here in it being off-cycle. OP) Thanks prof! 6) Rejection letter received :(.. that was quick!",1,FALSE,"Does anyone know why Cambridge is doing multiple hires off-cycle? It's nice to see jobs whenever they come, but I'm curious what it's related to. 2) I feel like the UK doesn't really have a 'cycle'... jobs just pop up when they pop up and you have like 2 days to accept them if offered. 3) All of the UK jobs I've applied to have been posted in late spring/early summer. They don't follow the NA job cycle, as far as I can tell. 4) The so-called ""job cycle"" is a U.S. thing. Universities from elesewhere hire whenever they have a vacancy or get a new position, 5) Cambridge prof here-- it's an open Chair position triggered by a faculty retirement. There is nothing to read into here in it being off-cycle. OP) Thanks prof! 6) Rejection letter received :(.. that was quick!",1
6/22/2022 21:45,Roskilde University,Denmark,Ecosystem Ecology,8/15/2022,https://www.nature.com/naturecareers/job/associate-professor-within-ecosystem-ecology-roskilde-university-ruc-759993,Assoc Prof,Tenure Track,,,1,FALSE,,1
